ID	Phylum	Class
S004227218	Proteobacteria	Gammaproteobacteria
S004227216	Proteobacteria	Gammaproteobacteria
S004255282	Proteobacteria	Gammaproteobacteria
S004255288	Proteobacteria	Gammaproteobacteria
S004263708	Proteobacteria	Gammaproteobacteria
S003284698	Proteobacteria	Gammaproteobacteria
S003291121	Proteobacteria	Gammaproteobacteria
S004452581	Proteobacteria	Gammaproteobacteria
S000604153	Proteobacteria	Gammaproteobacteria
S002225690	Proteobacteria	Gammaproteobacteria
S002288378	Proteobacteria	Gammaproteobacteria
S004053208	Proteobacteria	Gammaproteobacteria
S004212476	Proteobacteria	Gammaproteobacteria
S004458108	Proteobacteria	Gammaproteobacteria
S000002058	Proteobacteria	Gammaproteobacteria
S000022075	Proteobacteria	Gammaproteobacteria
S000021646	Proteobacteria	Gammaproteobacteria
S000022253	Proteobacteria	Gammaproteobacteria
S000392426	Proteobacteria	Gammaproteobacteria
S000417190	Proteobacteria	Gammaproteobacteria
S000417191	Proteobacteria	Gammaproteobacteria
S000539407	Proteobacteria	Gammaproteobacteria
S000629410	Proteobacteria	Gammaproteobacteria
S000750487	Proteobacteria	Gammaproteobacteria
S000979619	Proteobacteria	Gammaproteobacteria
S001015494	Proteobacteria	Gammaproteobacteria
S001015491	Proteobacteria	Gammaproteobacteria
S001187639	Proteobacteria	Gammaproteobacteria
S002953179	Proteobacteria	Gammaproteobacteria
S003264157	Proteobacteria	Gammaproteobacteria
S003615071	Proteobacteria	Gammaproteobacteria
S003918148	Proteobacteria	Gammaproteobacteria
S003918152	Proteobacteria	Gammaproteobacteria
S004069286	Proteobacteria	Gammaproteobacteria
S004071119	Proteobacteria	Gammaproteobacteria
S004071311	Proteobacteria	Gammaproteobacteria
S004071313	Proteobacteria	Gammaproteobacteria
S004226674	Proteobacteria	Gammaproteobacteria
S004443414	Proteobacteria	Gammaproteobacteria
S004444449	Proteobacteria	Gammaproteobacteria
S004445000	Proteobacteria	Gammaproteobacteria
S004445100	Proteobacteria	Gammaproteobacteria
S004445154	Proteobacteria	Gammaproteobacteria
S004445155	Proteobacteria	Gammaproteobacteria
S004445159	Proteobacteria	Gammaproteobacteria
S004445210	Proteobacteria	Gammaproteobacteria
S004445219	Proteobacteria	Gammaproteobacteria
S004445451	Proteobacteria	Gammaproteobacteria
S004445454	Proteobacteria	Gammaproteobacteria
S004452761	Proteobacteria	Gammaproteobacteria
S004452759	Proteobacteria	Gammaproteobacteria
S004454559	Proteobacteria	Gammaproteobacteria
S004458118	Proteobacteria	Gammaproteobacteria
S004460037	Proteobacteria	Gammaproteobacteria
S004460038	Proteobacteria	Gammaproteobacteria
S004460064	Proteobacteria	Gammaproteobacteria
S004460072	Proteobacteria	Gammaproteobacteria
S004460083	Proteobacteria	Gammaproteobacteria
S004460502	Proteobacteria	Gammaproteobacteria
S004503771	Proteobacteria	Gammaproteobacteria
S004503782	Proteobacteria	Gammaproteobacteria
S000434872	Proteobacteria	Gammaproteobacteria
S004212891	Proteobacteria	Gammaproteobacteria
S000701133	Proteobacteria	Gammaproteobacteria
S001199313	Proteobacteria	Gammaproteobacteria
S001199316	Proteobacteria	Gammaproteobacteria
S001093457	Proteobacteria	Gammaproteobacteria
S001574562	Proteobacteria	Gammaproteobacteria
S001574579	Proteobacteria	Gammaproteobacteria
S002033735	Proteobacteria	Gammaproteobacteria
S003712303	Proteobacteria	Gammaproteobacteria
S003712316	Proteobacteria	Gammaproteobacteria
S003712331	Proteobacteria	Gammaproteobacteria
S003744216	Proteobacteria	Gammaproteobacteria
S004215034	Proteobacteria	Gammaproteobacteria
S004432179	Proteobacteria	Gammaproteobacteria
S000871540	Proteobacteria	Gammaproteobacteria
S001575834	Proteobacteria	Gammaproteobacteria
S002305310	Proteobacteria	Gammaproteobacteria
S002305326	Proteobacteria	Gammaproteobacteria
S002410255	Proteobacteria	Gammaproteobacteria
S002912077	Proteobacteria	Gammaproteobacteria
S003284183	Proteobacteria	Gammaproteobacteria
S003284238	Proteobacteria	Gammaproteobacteria
S003284202	Proteobacteria	Gammaproteobacteria
S003284189	Proteobacteria	Gammaproteobacteria
S003803339	Proteobacteria	Gammaproteobacteria
S004212200	Proteobacteria	Gammaproteobacteria
S004126379	Proteobacteria	Gammaproteobacteria
S004212204	Proteobacteria	Gammaproteobacteria
S004535729	Proteobacteria	Gammaproteobacteria
S002409236	Proteobacteria	Gammaproteobacteria
S002409320	Proteobacteria	Gammaproteobacteria
S002444318	Proteobacteria	Gammaproteobacteria
S003283384	Proteobacteria	Gammaproteobacteria
S004486649	Proteobacteria	Gammaproteobacteria
S000437454	Proteobacteria	Gammaproteobacteria
S003257867	Proteobacteria	Gammaproteobacteria
S003608402	Proteobacteria	Gammaproteobacteria
S000394584	Proteobacteria	Gammaproteobacteria
S000404966	Proteobacteria	Gammaproteobacteria
S000407656	Proteobacteria	Gammaproteobacteria
S000410319	Proteobacteria	Gammaproteobacteria
S000438121	Proteobacteria	Gammaproteobacteria
S000440652	Proteobacteria	Gammaproteobacteria
S000440689	Proteobacteria	Gammaproteobacteria
S000544808	Proteobacteria	Gammaproteobacteria
S000571107	Proteobacteria	Gammaproteobacteria
S000570027	Proteobacteria	Gammaproteobacteria
S000575310	Proteobacteria	Gammaproteobacteria
S000598826	Proteobacteria	Gammaproteobacteria
S000600149	Proteobacteria	Gammaproteobacteria
S000605257	Proteobacteria	Gammaproteobacteria
S000613926	Proteobacteria	Gammaproteobacteria
S000614442	Proteobacteria	Gammaproteobacteria
S000721121	Proteobacteria	Gammaproteobacteria
S000722310	Proteobacteria	Gammaproteobacteria
S000722667	Proteobacteria	Gammaproteobacteria
S000735849	Proteobacteria	Gammaproteobacteria
S000804476	Proteobacteria	Gammaproteobacteria
S000859287	Proteobacteria	Gammaproteobacteria
S000980295	Proteobacteria	Gammaproteobacteria
S001098961	Proteobacteria	Gammaproteobacteria
S001199346	Proteobacteria	Gammaproteobacteria
S001199351	Proteobacteria	Gammaproteobacteria
S001199956	Proteobacteria	Gammaproteobacteria
S001293738	Proteobacteria	Gammaproteobacteria
S001294137	Proteobacteria	Gammaproteobacteria
S001330501	Proteobacteria	Gammaproteobacteria
S001574298	Proteobacteria	Gammaproteobacteria
S001574587	Proteobacteria	Gammaproteobacteria
S001587577	Proteobacteria	Gammaproteobacteria
S001589476	Proteobacteria	Gammaproteobacteria
S001613432	Proteobacteria	Gammaproteobacteria
S001612795	Proteobacteria	Gammaproteobacteria
S001613051	Proteobacteria	Gammaproteobacteria
S001613436	Proteobacteria	Gammaproteobacteria
S001743778	Proteobacteria	Gammaproteobacteria
S001873631	Proteobacteria	Gammaproteobacteria
S001875596	Proteobacteria	Gammaproteobacteria
S002032171	Proteobacteria	Gammaproteobacteria
S002032166	Proteobacteria	Gammaproteobacteria
S002033725	Proteobacteria	Gammaproteobacteria
S002033737	Proteobacteria	Gammaproteobacteria
S002033777	Proteobacteria	Gammaproteobacteria
S002033800	Proteobacteria	Gammaproteobacteria
S002033811	Proteobacteria	Gammaproteobacteria
S002226218	Proteobacteria	Gammaproteobacteria
S002232749	Proteobacteria	Gammaproteobacteria
S002305330	Proteobacteria	Gammaproteobacteria
S002354878	Proteobacteria	Gammaproteobacteria
S002355374	Proteobacteria	Gammaproteobacteria
S002355774	Proteobacteria	Gammaproteobacteria
S002408181	Proteobacteria	Gammaproteobacteria
S002418687	Proteobacteria	Gammaproteobacteria
S002444584	Proteobacteria	Gammaproteobacteria
S002446246	Proteobacteria	Gammaproteobacteria
S002910970	Proteobacteria	Gammaproteobacteria
S002914023	Proteobacteria	Gammaproteobacteria
S002915708	Proteobacteria	Gammaproteobacteria
S002916698	Proteobacteria	Gammaproteobacteria
S002953794	Proteobacteria	Gammaproteobacteria
S002953464	Proteobacteria	Gammaproteobacteria
S002957978	Proteobacteria	Gammaproteobacteria
S002958959	Proteobacteria	Gammaproteobacteria
S002968918	Proteobacteria	Gammaproteobacteria
S003277655	Proteobacteria	Gammaproteobacteria
S003278289	Proteobacteria	Gammaproteobacteria
S003281456	Proteobacteria	Gammaproteobacteria
S003284722	Proteobacteria	Gammaproteobacteria
S003286792	Proteobacteria	Gammaproteobacteria
S003290637	Proteobacteria	Gammaproteobacteria
S003305311	Proteobacteria	Gammaproteobacteria
S003305317	Proteobacteria	Gammaproteobacteria
S003305798	Proteobacteria	Gammaproteobacteria
S003608385	Proteobacteria	Gammaproteobacteria
S003608408	Proteobacteria	Gammaproteobacteria
S003612610	Proteobacteria	Gammaproteobacteria
S003617147	Proteobacteria	Gammaproteobacteria
S003617514	Proteobacteria	Gammaproteobacteria
S003617571	Proteobacteria	Gammaproteobacteria
S003687800	Proteobacteria	Gammaproteobacteria
S003716850	Proteobacteria	Gammaproteobacteria
S003804376	Proteobacteria	Gammaproteobacteria
S003807402	Proteobacteria	Gammaproteobacteria
S003810857	Proteobacteria	Gammaproteobacteria
S003811233	Proteobacteria	Gammaproteobacteria
S003811274	Proteobacteria	Gammaproteobacteria
S003925004	Proteobacteria	Gammaproteobacteria
S003927098	Proteobacteria	Gammaproteobacteria
S003927178	Proteobacteria	Gammaproteobacteria
S004009564	Proteobacteria	Gammaproteobacteria
S004050509	Proteobacteria	Gammaproteobacteria
S004050511	Proteobacteria	Gammaproteobacteria
S004051351	Proteobacteria	Gammaproteobacteria
S004052106	Proteobacteria	Gammaproteobacteria
S004052031	Proteobacteria	Gammaproteobacteria
S004053451	Proteobacteria	Gammaproteobacteria
S004053609	Proteobacteria	Gammaproteobacteria
S004055052	Proteobacteria	Gammaproteobacteria
S004061803	Proteobacteria	Gammaproteobacteria
S004061901	Proteobacteria	Gammaproteobacteria
S004064785	Proteobacteria	Gammaproteobacteria
S004071245	Proteobacteria	Gammaproteobacteria
S004084347	Proteobacteria	Gammaproteobacteria
S004086767	Proteobacteria	Gammaproteobacteria
S004216361	Proteobacteria	Gammaproteobacteria
S004218664	Proteobacteria	Gammaproteobacteria
S004218575	Proteobacteria	Gammaproteobacteria
S004218968	Proteobacteria	Gammaproteobacteria
S004219764	Proteobacteria	Gammaproteobacteria
S004223853	Proteobacteria	Gammaproteobacteria
S004227507	Proteobacteria	Gammaproteobacteria
S004232240	Proteobacteria	Gammaproteobacteria
S004233735	Proteobacteria	Gammaproteobacteria
S004251943	Proteobacteria	Gammaproteobacteria
S004252629	Proteobacteria	Gammaproteobacteria
S004253938	Proteobacteria	Gammaproteobacteria
S004255185	Proteobacteria	Gammaproteobacteria
S004442976	Proteobacteria	Gammaproteobacteria
S004444544	Proteobacteria	Gammaproteobacteria
S004444540	Proteobacteria	Gammaproteobacteria
S004444563	Proteobacteria	Gammaproteobacteria
S004444570	Proteobacteria	Gammaproteobacteria
S004446996	Proteobacteria	Gammaproteobacteria
S004450626	Proteobacteria	Gammaproteobacteria
S004455395	Proteobacteria	Gammaproteobacteria
S004455167	Proteobacteria	Gammaproteobacteria
S004455164	Proteobacteria	Gammaproteobacteria
S004455612	Proteobacteria	Gammaproteobacteria
S004455611	Proteobacteria	Gammaproteobacteria
S004455646	Proteobacteria	Gammaproteobacteria
S004455694	Proteobacteria	Gammaproteobacteria
S004455716	Proteobacteria	Gammaproteobacteria
S004455752	Proteobacteria	Gammaproteobacteria
S004455749	Proteobacteria	Gammaproteobacteria
S004455758	Proteobacteria	Gammaproteobacteria
S004455780	Proteobacteria	Gammaproteobacteria
S004455806	Proteobacteria	Gammaproteobacteria
S004455811	Proteobacteria	Gammaproteobacteria
S004455843	Proteobacteria	Gammaproteobacteria
S004456176	Proteobacteria	Gammaproteobacteria
S004455976	Proteobacteria	Gammaproteobacteria
S004460134	Proteobacteria	Gammaproteobacteria
S004461710	Proteobacteria	Gammaproteobacteria
S004473701	Proteobacteria	Gammaproteobacteria
S004474223	Proteobacteria	Gammaproteobacteria
S004475899	Proteobacteria	Gammaproteobacteria
S004479978	Proteobacteria	Gammaproteobacteria
S004480687	Proteobacteria	Gammaproteobacteria
S004486269	Proteobacteria	Gammaproteobacteria
S004486512	Proteobacteria	Gammaproteobacteria
S004486492	Proteobacteria	Gammaproteobacteria
S004487010	Proteobacteria	Gammaproteobacteria
S004487397	Proteobacteria	Gammaproteobacteria
S004488233	Proteobacteria	Gammaproteobacteria
S004490176	Proteobacteria	Gammaproteobacteria
S004492148	Proteobacteria	Gammaproteobacteria
S004494321	Proteobacteria	Gammaproteobacteria
S004494308	Proteobacteria	Gammaproteobacteria
S004494423	Proteobacteria	Gammaproteobacteria
S004494649	Proteobacteria	Gammaproteobacteria
S004498713	Proteobacteria	Gammaproteobacteria
S004501353	Proteobacteria	Gammaproteobacteria
S004501381	Proteobacteria	Gammaproteobacteria
S004504030	Proteobacteria	Gammaproteobacteria
S004505683	Proteobacteria	Gammaproteobacteria
S004505725	Proteobacteria	Gammaproteobacteria
S004530182	Proteobacteria	Gammaproteobacteria
S004530175	Proteobacteria	Gammaproteobacteria
S004530188	Proteobacteria	Gammaproteobacteria
S004530195	Proteobacteria	Gammaproteobacteria
S004540041	Proteobacteria	Gammaproteobacteria
S004231626	Proteobacteria	Gammaproteobacteria
S001612812	Proteobacteria	Gammaproteobacteria
S000010401	Proteobacteria	Gammaproteobacteria
S000012370	Proteobacteria	Gammaproteobacteria
S000016426	Proteobacteria	Gammaproteobacteria
S000022282	Proteobacteria	Gammaproteobacteria
S000540069	Proteobacteria	Gammaproteobacteria
S000591193	Proteobacteria	Gammaproteobacteria
S001014900	Proteobacteria	Gammaproteobacteria
S002156624	Proteobacteria	Gammaproteobacteria
S002236386	Proteobacteria	Gammaproteobacteria
S002442285	Proteobacteria	Gammaproteobacteria
S002442293	Proteobacteria	Gammaproteobacteria
S002442301	Proteobacteria	Gammaproteobacteria
S002955865	Proteobacteria	Gammaproteobacteria
S003287503	Proteobacteria	Gammaproteobacteria
S003287499	Proteobacteria	Gammaproteobacteria
S004068453	Proteobacteria	Gammaproteobacteria
S004071336	Proteobacteria	Gammaproteobacteria
S004065777	Proteobacteria	Gammaproteobacteria
S004065775	Proteobacteria	Gammaproteobacteria
S000017918	Proteobacteria	Gammaproteobacteria
S000357096	Proteobacteria	Gammaproteobacteria
S000383582	Proteobacteria	Gammaproteobacteria
S000653931	Proteobacteria	Gammaproteobacteria
S000653935	Proteobacteria	Gammaproteobacteria
S001015036	Proteobacteria	Gammaproteobacteria
S001098691	Proteobacteria	Gammaproteobacteria
S001169023	Proteobacteria	Gammaproteobacteria
S001331426	Proteobacteria	Gammaproteobacteria
S001331487	Proteobacteria	Gammaproteobacteria
S001550988	Proteobacteria	Gammaproteobacteria
S001574108	Proteobacteria	Gammaproteobacteria
S001610907	Proteobacteria	Gammaproteobacteria
S001612560	Proteobacteria	Gammaproteobacteria
S002232477	Proteobacteria	Gammaproteobacteria
S002932207	Proteobacteria	Gammaproteobacteria
S002932204	Proteobacteria	Gammaproteobacteria
S002932225	Proteobacteria	Gammaproteobacteria
S002951894	Proteobacteria	Gammaproteobacteria
S002951905	Proteobacteria	Gammaproteobacteria
S003278434	Proteobacteria	Gammaproteobacteria
S003278413	Proteobacteria	Gammaproteobacteria
S003757076	Proteobacteria	Gammaproteobacteria
S004084429	Proteobacteria	Gammaproteobacteria
S004088210	Proteobacteria	Gammaproteobacteria
S004459089	Proteobacteria	Gammaproteobacteria
S004495907	Proteobacteria	Gammaproteobacteria
S004495908	Proteobacteria	Gammaproteobacteria
S004495916	Proteobacteria	Gammaproteobacteria
S004496965	Proteobacteria	Gammaproteobacteria
S003615808	Proteobacteria	Gammaproteobacteria
S004215973	Proteobacteria	Gammaproteobacteria
S004215969	Proteobacteria	Gammaproteobacteria
S004215986	Proteobacteria	Gammaproteobacteria
S004508234	Proteobacteria	Gammaproteobacteria
S000396739	Proteobacteria	Gammaproteobacteria
S000000222	Proteobacteria	Gammaproteobacteria
S000870564	Proteobacteria	Gammaproteobacteria
S002353749	Proteobacteria	Gammaproteobacteria
S003263649	Proteobacteria	Gammaproteobacteria
S003619656	Proteobacteria	Gammaproteobacteria
S004217433	Proteobacteria	Gammaproteobacteria
S000332945	Proteobacteria	Gammaproteobacteria
S000426335	Proteobacteria	Gammaproteobacteria
S000483945	Proteobacteria	Gammaproteobacteria
S000648143	Proteobacteria	Gammaproteobacteria
S000648167	Proteobacteria	Gammaproteobacteria
S000702090	Proteobacteria	Gammaproteobacteria
S000870623	Proteobacteria	Gammaproteobacteria
S001098007	Proteobacteria	Gammaproteobacteria
S001155449	Proteobacteria	Gammaproteobacteria
S001154077	Proteobacteria	Gammaproteobacteria
S001187966	Proteobacteria	Gammaproteobacteria
S001242518	Proteobacteria	Gammaproteobacteria
S002442131	Proteobacteria	Gammaproteobacteria
S002913616	Proteobacteria	Gammaproteobacteria
S003263548	Proteobacteria	Gammaproteobacteria
S003304378	Proteobacteria	Gammaproteobacteria
S003719383	Proteobacteria	Gammaproteobacteria
S004055547	Proteobacteria	Gammaproteobacteria
S004055235	Proteobacteria	Gammaproteobacteria
S004082540	Proteobacteria	Gammaproteobacteria
S004507336	Proteobacteria	Gammaproteobacteria
S000125758	Proteobacteria	Gammaproteobacteria
S000273253	Proteobacteria	Gammaproteobacteria
S000364939	Proteobacteria	Gammaproteobacteria
S000376022	Proteobacteria	Gammaproteobacteria
S000376070	Proteobacteria	Gammaproteobacteria
S000376109	Proteobacteria	Gammaproteobacteria
S000376091	Proteobacteria	Gammaproteobacteria
S000388547	Proteobacteria	Gammaproteobacteria
S000425207	Proteobacteria	Gammaproteobacteria
S000435990	Proteobacteria	Gammaproteobacteria
S000435991	Proteobacteria	Gammaproteobacteria
S000483973	Proteobacteria	Gammaproteobacteria
S000483963	Proteobacteria	Gammaproteobacteria
S000490872	Proteobacteria	Gammaproteobacteria
S000608718	Proteobacteria	Gammaproteobacteria
S000615999	Proteobacteria	Gammaproteobacteria
S000641001	Proteobacteria	Gammaproteobacteria
S000648163	Proteobacteria	Gammaproteobacteria
S000648206	Proteobacteria	Gammaproteobacteria
